0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,label
0.8664253950119019,0.9717119932174683,4.308845689138252e-07,0.8830984830856323,0.8613483905792236,-0.021521704271435738,0.8585644960403442,0.7471351623535156,-0.042406726628541946,0.826168417930603,0.659287691116333,-0.05964919924736023,0.7999226450920105,0.5877103805541992,-0.08005090802907944,0.7885429263114929,0.7472832798957825,-0.07066977769136429,0.698004961013794,0.6723095774650574,-0.10228361934423447,0.6399618983268738,0.6286665201187134,-0.1195816844701767,0.5936360359191895,0.5950086116790771,-0.1306876838207245,0.7558871507644653,0.8091245293617249,-0.07759843021631241,0.6591067314147949,0.7265457510948181,-0.10792037099599838,0.5964411497116089,0.668402373790741,-0.1262998878955841,0.5467863082885742,0.6215322613716125,-0.13967575132846832,0.7323035001754761,0.8755146861076355,-0.08328667283058167,0.6426690220832825,0.7951553463935852,-0.10968954116106033,0.5840449929237366,0.7399889230728149,-0.12632223963737488,0.5391770005226135,0.6954447031021118,-0.13767006993293762,0.7166610360145569,0.9408060908317566,-0.08896221220493317,0.6464946866035461,0.8794785737991333,-0.11550038307905197,0.6009451746940613,0.8379834890365601,-0.12861883640289307,0.5634655952453613,0.802170991897583,-0.1360238790512085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thank You
0.013698846101760864,0.8077024817466736,5.588943849943462e-07,0.022127240896224976,0.7027575969696045,-0.017104750499129295,0.07909316569566727,0.6032448410987854,-0.03600431606173515,0.13711485266685486,0.5423409938812256,-0.05264497175812721,0.1819107085466385,0.4830944240093231,-0.0712519958615303,0.11996465921401978,0.6096646785736084,-0.06655177474021912,0.2240072637796402,0.5571174621582031,-0.10280180722475052,0.29014796018600464,0.5391388535499573,-0.1212625578045845,0.3442552983760834,0.528780460357666,-0.1309918463230133,0.13717660307884216,0.6744254231452942,-0.07692068070173264,0.2523741126060486,0.6211956143379211,-0.11161128431558609,0.329017698764801,0.5973622798919678,-0.13011063635349274,0.39264053106307983,0.5805339813232422,-0.1410687118768692,0.1492626816034317,0.7492040395736694,-0.08649276196956635,0.26085394620895386,0.699691116809845,-0.11706528812646866,0.3327479958534241,0.675268828868866,-0.13366930186748505,0.39126551151275635,0.6566599607467651,-0.1428634077310562,0.15792638063430786,0.8263986110687256,-0.09564029425382614,0.2454138845205307,0.7912639379501343,-0.12220411002635956,0.30239370465278625,0.7691367864608765,-0.13391274213790894,0.3547106981277466,0.7508057355880737,-0.1396675854921341,0.862322986125946,0.9385806322097778,5.383410552894929e-07,0.8731945753097534,0.8252695202827454,-0.013732273131608963,0.8494902849197388,0.708889901638031,-0.030190998688340187,0.8173827528953552,0.620376706123352,-0.04421056807041168,0.794676661491394,0.5521504878997803,-0.060849905014038086,0.7728366851806641,0.7016531825065613,-0.05459115281701088,0.6790086627006531,0.6295686960220337,-0.07965967059135437,0.6223866939544678,0.5878291130065918,-0.09309788793325424,0.5782806873321533,0.555057942867279,-0.10107135772705078,0.7394345998764038,0.757693350315094,-0.06205017864704132,0.6413291096687317,0.6737222075462341,-0.0852874144911766,0.5799267292022705,0.6192970275878906,-0.09931185841560364,0.533842146396637,0.5754876136779785,-0.10937383770942688,0.7131688594818115,0.820623517036438,-0.06798428297042847,0.6251140832901001,0.7407239079475403,-0.08749260753393173,0.5693886876106262,0.6888331174850464,-0.10110357403755188,0.5280207991600037,0.6477835178375244,-0.11095773428678513,0.6946352124214172,0.8857495784759521,-0.07345376908779144,0.629264235496521,0.8229790925979614,-0.09277229011058807,0.5875822901725769,0.7850883603096008,-0.1017567440867424,0.5524070858955383,0.7518481016159058,-0.10642766952514648,Thank You
0.05220092833042145,0.784522533416748,7.355025104516244e-07,0.05993654578924179,0.6664800047874451,-0.001320969662629068,0.10409180074930191,0.569149911403656,-0.009920530952513218,0.1544753611087799,0.5038813948631287,-0.018691210076212883,0.19005437195301056,0.44492706656455994,-0.02842809446156025,0.1790810227394104,0.5662328004837036,-0.02713855355978012,0.2683139443397522,0.5094626545906067,-0.04994618147611618,0.3265204429626465,0.48554664850234985,-0.0638144239783287,0.37346917390823364,0.4719223082065582,-0.07103355973958969,0.2056838572025299,0.6192584037780762,-0.03922728821635246,0.30441004037857056,0.5590450763702393,-0.05675238370895386,0.3709390461444855,0.528295636177063,-0.0685979425907135,0.4220762252807617,0.5071182250976562,-0.07628506422042847,0.22308054566383362,0.6813946962356567,-0.05073351785540581,0.3127846419811249,0.6249020099639893,-0.06737678498029709,0.37412387132644653,0.5942602753639221,-0.07987350970506668,0.422381192445755,0.569322943687439,-0.08792772144079208,0.2314230501651764,0.749509871006012,-0.06113388016819954,0.30581504106521606,0.7065449953079224,-0.07651781290769577,0.3519558310508728,0.683221697807312,-0.08228255063295364,0.3939225673675537,0.6628220677375793,-0.08420548588037491,0.8331337571144104,0.9060416221618652,6.120382067820174e-07,0.8486820459365845,0.788618803024292,-0.01073461677879095,0.8349763751029968,0.6748913526535034,-0.023506473749876022,0.8083473443984985,0.5851886868476868,-0.03470568731427193,0.7899166941642761,0.5149986743927002,-0.046633098274469376,0.7424914836883545,0.6542821526527405,-0.032717008143663406,0.6524524092674255,0.5766628980636597,-0.0500858873128891,0.6007322072982788,0.5367118120193481,-0.06043482944369316,0.560357928276062,0.505927324295044,-0.06594611704349518,0.7054414749145508,0.7035449743270874,-0.038309138268232346,0.6107916235923767,0.6134328842163086,-0.05207743123173714,0.5528777241706848,0.5605313777923584,-0.061761245131492615,0.5117623209953308,0.5199723243713379,-0.06813953071832657,0.6774652004241943,0.7610206007957458,-0.04322918504476547,0.593346357345581,0.6736356616020203,-0.05360874533653259,0.5425657033920288,0.6208837628364563,-0.06196415424346924,0.5064147114753723,0.5786972045898438,-0.06812676787376404,0.6576332449913025,0.821739137172699,-0.04814973101019859,0.597264289855957,0.7497875094413757,-0.05831729620695114,0.5612982511520386,0.709854245185852,-0.0606488436460495,0.5314899682998657,0.6723592281341553,-0.06022996827960014,Thank You
0.04854685068130493,0.7796899676322937,5.474969952956599e-07,0.05761845409870148,0.6666845083236694,-0.001360046793706715,0.1034838855266571,0.5664220452308655,-0.009012758731842041,0.15538674592971802,0.5011669993400574,-0.017519645392894745,0.19174723327159882,0.441868394613266,-0.026884691789746284,0.178166002035141,0.5624712705612183,-0.026090478524565697,0.27102944254875183,0.5061395764350891,-0.04767635092139244,0.3286036252975464,0.4827733039855957,-0.06025379151105881,0.3756360411643982,0.46774351596832275,-0.06703446060419083,0.20341302454471588,0.6171411871910095,-0.039062563329935074,0.3069601058959961,0.5547646284103394,-0.05563916638493538,0.37380272150039673,0.5231717228889465,-0.06648579984903336,0.42701613903045654,0.4993513822555542,-0.07419942319393158,0.22011972963809967,0.6811503171920776,-0.05172306299209595,0.3148719072341919,0.6228435635566711,-0.06747086346149445,0.37583252787590027,0.5922768712043762,-0.07792368531227112,0.42469605803489685,0.5662508606910706,-0.08518940210342407,0.2298521101474762,0.7506839036941528,-0.06382779777050018,0.30686378479003906,0.707807719707489,-0.07762478291988373,0.3538820743560791,0.684878408908844,-0.08227668702602386,0.39605262875556946,0.6634619832038879,-0.0844297781586647,0.8360689878463745,0.9080487489700317,4.5814164195689955e-07,0.8480011820793152,0.7860884666442871,-0.005128762219101191,0.835076630115509,0.6715049743652344,-0.016608718782663345,0.8092163801193237,0.5777747631072998,-0.027215907350182533,0.7909011840820312,0.505167543888092,-0.03877992928028107,0.7426247000694275,0.6600069999694824,-0.03132949024438858,0.6528638005256653,0.5791853070259094,-0.04831008240580559,0.6024603843688965,0.539175808429718,-0.05676775425672531,0.56389319896698,0.508688747882843,-0.06125985085964203,0.7050630450248718,0.7080550789833069,-0.040001578629016876,0.6059148907661438,0.6096810102462769,-0.058970432728528976,0.5471028089523315,0.5522117614746094,-0.07012651115655899,0.505519688129425,0.5090756416320801,-0.07658535987138748,0.6775795817375183,0.7643202543258667,-0.04691929742693901,0.5893735885620117,0.6711804866790771,-0.06082620471715927,0.5388230085372925,0.6145205497741699,-0.06790969520807266,0.5033740401268005,0.5688417553901672,-0.07218044996261597,0.658865213394165,0.824713945388794,-0.05305810645222664,0.5931588411331177,0.7492039203643799,-0.0639038160443306,0.5583282709121704,0.7067456841468811,-0.06463618576526642,0.5298172831535339,0.6678677201271057,-0.0629834234714508,Thank You
0.059684157371520996,0.7855541110038757,3.625441138410679e-07,0.07431018352508545,0.6735587120056152,0.006280690431594849,0.12155402451753616,0.5708242058753967,0.005980959627777338,0.16563385725021362,0.5050355195999146,0.0038347248919308186,0.19377698004245758,0.450447142124176,0.00075395597377792,0.19960364699363708,0.5690204501152039,-0.010897099040448666,0.2844752371311188,0.51584792137146,-0.025513458997011185,0.336625874042511,0.4914332628250122,-0.034278564155101776,0.3785691559314728,0.4738313555717468,-0.039159275591373444,0.22406020760536194,0.6233748197555542,-0.02462049387395382,0.3186039924621582,0.5603361129760742,-0.03536524996161461,0.3778337836265564,0.5251519680023193,-0.04301105812191963,0.4249589443206787,0.49550026655197144,-0.0485321506857872,0.23952606320381165,0.6852549910545349,-0.03767509385943413,0.32587188482284546,0.6257222890853882,-0.04813569411635399,0.37996238470077515,0.5901155471801758,-0.05577106773853302,0.42277222871780396,0.5576537847518921,-0.06129830330610275,0.2471526861190796,0.7523118257522583,-0.04979700595140457,0.3167388141155243,0.7065218091011047,-0.059642355889081955,0.3583719730377197,0.6790959239006042,-0.06249302253127098,0.3945489525794983,0.6531894207000732,-0.06348608434200287,0.817152202129364,0.9035905599594116,4.71366490728542e-07,0.8266182541847229,0.7795464992523193,0.00022902437194716185,0.8090466856956482,0.6670714616775513,-0.008657142519950867,0.7848310470581055,0.5729182362556458,-0.01750236190855503,0.7743637561798096,0.5016862750053406,-0.027763955295085907,0.7213336825370789,0.6572192311286926,-0.027035105973482132,0.6328644752502441,0.576285719871521,-0.04092983528971672,0.5833325386047363,0.5365785956382751,-0.047648631036281586,0.545494556427002,0.5065912008285522,-0.05105270817875862,0.682996928691864,0.7034812569618225,-0.03681139647960663,0.5872360467910767,0.6031043529510498,-0.05054742842912674,0.5320361256599426,0.5471348762512207,-0.057815272361040115,0.49396252632141113,0.5056108832359314,-0.061976585537195206,0.6541169285774231,0.7583476901054382,-0.04437350854277611,0.5691583752632141,0.6599981784820557,-0.05329907312989235,0.5209489464759827,0.6030994653701782,-0.05753719061613083,0.4884379506111145,0.5578873753547668,-0.060653552412986755,0.634219229221344,0.8181980848312378,-0.050937142223119736,0.5698673725128174,0.7379893064498901,-0.057639773935079575,0.5357121229171753,0.6948437094688416,-0.05578150227665901,0.5102671980857849,0.6565852761268616,-0.05269194021821022,Thank You
0.05717580020427704,0.7986831068992615,3.2507497849110223e-07,0.06771507859230042,0.6844867467880249,0.0050837136805057526,0.11333459615707397,0.5854697823524475,0.0035881726071238518,0.1587878167629242,0.5170429944992065,0.0005640249000862241,0.1851346790790558,0.45808446407318115,-0.0034434653352946043,0.19324423372745514,0.5847981572151184,-0.013857399113476276,0.2831690311431885,0.5308924317359924,-0.02879883348941803,0.33621862530708313,0.5048767328262329,-0.03649335354566574,0.3786420524120331,0.48589253425598145,-0.04050622880458832,0.2187373787164688,0.6406654119491577,-0.02700812742114067,0.31459665298461914,0.5750061869621277,-0.03870200365781784,0.37342938780784607,0.539149820804596,-0.045254938304424286,0.4197854995727539,0.5100421905517578,-0.049877844750881195,0.23397411406040192,0.7024579048156738,-0.03949861600995064,0.3214927613735199,0.6396414637565613,-0.05073731392621994,0.37533998489379883,0.6043968200683594,-0.05739442631602287,0.4168204069137573,0.5735205411911011,-0.06205415353178978,0.24133464694023132,0.7673734426498413,-0.05108530819416046,0.31212979555130005,0.717461109161377,-0.06097491830587387,0.3544490337371826,0.6884695887565613,-0.0633743405342102,0.3912613093852997,0.6622701287269592,-0.06404698640108109,0.8032007217407227,0.9044612050056458,4.686225736350025e-07,0.8123000860214233,0.781571626663208,-0.0024275046307593584,0.7945846319198608,0.6727062463760376,-0.013354974798858166,0.7737003564834595,0.575253963470459,-0.024124039337038994,0.7704960703849792,0.5029948353767395,-0.03670906648039818,0.7045785784721375,0.662830114364624,-0.031008359044790268,0.6148838996887207,0.5843344926834106,-0.04574034735560417,0.56476229429245,0.5439735651016235,-0.05309968814253807,0.5254988670349121,0.5115596652030945,-0.057730238884687424,0.6674370765686035,0.7096066474914551,-0.040600452572107315,0.5696092844009399,0.6116455793380737,-0.05540557950735092,0.513691782951355,0.555631160736084,-0.06341885775327682,0.47444677352905273,0.5119031667709351,-0.06871244311332703,0.6399804353713989,0.7652340531349182,-0.04819929599761963,0.5529760718345642,0.6693905591964722,-0.058745961636304855,0.5033514499664307,0.6117476224899292,-0.0648876503109932,0.4689926505088806,0.5644090175628662,-0.0697670578956604,0.6209229230880737,0.8250994086265564,-0.05502059683203697,0.5554645657539368,0.7454429864883423,-0.06378896534442902,0.5202546119689941,0.7015143036842346,-0.06407688558101654,0.4925764203071594,0.6614277958869934,-0.06309521943330765,Thank You
0.057209134101867676,0.7980428338050842,3.333436495722708e-07,0.06783849000930786,0.6853883266448975,0.011191271245479584,0.11370556056499481,0.5877179503440857,0.013036622665822506,0.1596871018409729,0.5216506719589233,0.012166881933808327,0.18361206352710724,0.46384990215301514,0.009762964211404324,0.19142913818359375,0.5819331407546997,-0.007077213376760483,0.28062281012535095,0.5262327790260315,-0.018951846286654472,0.3329172432422638,0.5038639903068542,-0.0244340430945158,0.3746115565299988,0.4888100028038025,-0.026660338044166565,0.21674847602844238,0.6358761787414551,-0.02185300551354885,0.3149431049823761,0.5689684152603149,-0.030467454344034195,0.3738764524459839,0.5340495109558105,-0.03561906889081001,0.4193008840084076,0.5071233510971069,-0.03893691673874855,0.23247548937797546,0.6982141733169556,-0.03537872061133385,0.3213167190551758,0.6356521844863892,-0.04364250972867012,0.37623652815818787,0.5990564227104187,-0.0498749278485775,0.41837161779403687,0.5672125220298767,-0.054330550134181976,0.2402779757976532,0.7642777562141418,-0.04742368683218956,0.3120008707046509,0.7137374877929688,-0.05492912232875824,0.35420548915863037,0.6844748258590698,-0.056310463696718216,0.39075374603271484,0.6580734848976135,-0.056225571781396866,0.7967349290847778,0.9050686359405518,4.898222982774314e-07,0.8086771368980408,0.7818423509597778,-0.004066632594913244,0.7940464019775391,0.6683143377304077,-0.016854455694556236,0.7740448713302612,0.5689321160316467,-0.02905731461942196,0.7707250714302063,0.4974098205566406,-0.04296723008155823,0.7023795247077942,0.6646913886070251,-0.036759670823812485,0.6100698709487915,0.5825040936470032,-0.05256878584623337,0.5583966970443726,0.5407921075820923,-0.059950314462184906,0.5169936418533325,0.5093850493431091,-0.064350925385952,0.6651437282562256,0.7124218940734863,-0.04580117017030716,0.5660300254821777,0.6097981333732605,-0.061171453446149826,0.5087554454803467,0.5520186424255371,-0.06936204433441162,0.4677002429962158,0.5103694200515747,-0.07512670755386353,0.6371177434921265,0.7675696611404419,-0.052553143352270126,0.549501895904541,0.6706386804580688,-0.0625433474779129,0.4999232888221741,0.6119371652603149,-0.06865057349205017,0.4651707112789154,0.5666190981864929,-0.0739290714263916,0.6163724064826965,0.8260819911956787,-0.05862230807542801,0.5507664680480957,0.7452906370162964,-0.06678590178489685,0.5157691240310669,0.7007651925086975,-0.0670250952243805,0.48723217844963074,0.6626012325286865,-0.06637634336948395,Thank You
0.047187045216560364,0.8000134229660034,3.620838526785519e-07,0.05697551369667053,0.6862950325012207,0.006623385939747095,0.10333451628684998,0.5896186828613281,0.005438434425741434,0.1504209190607071,0.5213640332221985,0.002019246807321906,0.17934198677539825,0.4599798321723938,-0.0020893996115773916,0.1821582317352295,0.5792064070701599,-0.006933117285370827,0.2732146680355072,0.5216292142868042,-0.02060260996222496,0.32646530866622925,0.4985480308532715,-0.02808026410639286,0.36929115653038025,0.48345881700515747,-0.03171452507376671,0.208755761384964,0.6327365040779114,-0.020143121480941772,0.3059667944908142,0.566236138343811,-0.029561161994934082,0.36469149589538574,0.5322130918502808,-0.035839661955833435,0.4106682538986206,0.5061532258987427,-0.040120676159858704,0.22536419332027435,0.6946429014205933,-0.03289920836687088,0.313772052526474,0.6302655935287476,-0.04145516827702522,0.3684483468532562,0.5946298241615295,-0.04723437875509262,0.41037607192993164,0.5637322664260864,-0.05157329514622688,0.23367685079574585,0.7612545490264893,-0.04479433223605156,0.3039077818393707,0.7106866836547852,-0.05167319253087044,0.3448016941547394,0.6796024441719055,-0.0521913580596447,0.3796515166759491,0.6508319973945618,-0.051615048199892044,0.7837495803833008,0.8960121870040894,5.224836741035688e-07,0.7968611121177673,0.7739400267601013,-0.009577102959156036,0.7835568785667419,0.6632596850395203,-0.024233901873230934,0.7613542675971985,0.5653821229934692,-0.03737432137131691,0.7481624484062195,0.4907991886138916,-0.051652152091264725,0.6873424053192139,0.6505820155143738,-0.036578062921762466,0.5924404859542847,0.5701626539230347,-0.05335511639714241,0.5374572277069092,0.5306685566902161,-0.06233638525009155,0.49403107166290283,0.5004328489303589,-0.0676344558596611,0.6514386534690857,0.6991428136825562,-0.04285810515284538,0.5536239743232727,0.6012380123138428,-0.05750975012779236,0.49625590443611145,0.5470508337020874,-0.06608398258686066,0.45587044954299927,0.5058208703994751,-0.07211683690547943,0.6243224143981934,0.7560563683509827,-0.04787001386284828,0.5368422865867615,0.6612317562103271,-0.05746574327349663,0.48676374554634094,0.6065632700920105,-0.06293986737728119,0.45259934663772583,0.5620900392532349,-0.06781959533691406,0.6043944358825684,0.8155443668365479,-0.052898164838552475,0.5401079058647156,0.73796546459198,-0.06121872738003731,0.5058222413063049,0.6952850222587585,-0.061382610350847244,0.4794079065322876,0.6564229726791382,-0.060269273817539215,Thank You
0.05089424550533295,0.7982827425003052,3.4139637250518717e-07,0.06110689043998718,0.6848081350326538,0.011040318757295609,0.1071556955575943,0.5867390036582947,0.013343795202672482,0.1528814136981964,0.5196354985237122,0.01308133639395237,0.17714163661003113,0.46166524291038513,0.011696049012243748,0.18249638378620148,0.5800943970680237,-0.00407852279022336,0.2724476158618927,0.5224059820175171,-0.014585842378437519,0.3246966004371643,0.4984060525894165,-0.01928100921213627,0.3664065897464752,0.4824254512786865,-0.020940128713846207,0.2096526324748993,0.6334258913993835,-0.017880961298942566,0.30806899070739746,0.5639914870262146,-0.024538295343518257,0.36663365364074707,0.5290180444717407,-0.028594765812158585,0.41164976358413696,0.5032826066017151,-0.031292468309402466,0.22702118754386902,0.6942098140716553,-0.030597899109125137,0.31536853313446045,0.6282234787940979,-0.036701101809740067,0.3691651225090027,0.5915545225143433,-0.041542209684848785,0.4102122187614441,0.5603479743003845,-0.04540535807609558,0.23593223094940186,0.7576514482498169,-0.04201321676373482,0.30601727962493896,0.7059884667396545,-0.04739832878112793,0.34740331768989563,0.6762254238128662,-0.047658227384090424,0.38311320543289185,0.6493846774101257,-0.04704489931464195,0.7850549817085266,0.9008382558822632,4.574289960146416e-07,0.7988663911819458,0.7793586254119873,-0.004978820215910673,0.7854686379432678,0.6653218865394592,-0.017980869859457016,0.7637981176376343,0.5670863389968872,-0.030497565865516663,0.7544734477996826,0.4942558705806732,-0.04423125088214874,0.6921525597572327,0.65511155128479,-0.034013815224170685,0.5998813509941101,0.5738217830657959,-0.0508715957403183,0.5474730730056763,0.5328130125999451,-0.05948498845100403,0.5065189599990845,0.5026313066482544,-0.06454906612634659,0.6546536087989807,0.7017579078674316,-0.04280673339962959,0.5561938881874084,0.6008936166763306,-0.05846228823065758,0.4987824559211731,0.5441253781318665,-0.06717672944068909,0.4576021730899811,0.5028263926506042,-0.07316242903470993,0.6261389851570129,0.7565704584121704,-0.04982495680451393,0.5376142263412476,0.661547839641571,-0.060199011117219925,0.4877637028694153,0.6064528226852417,-0.06561890244483948,0.45285820960998535,0.5637964606285095,-0.07035817950963974,0.6049975156784058,0.815421462059021,-0.05640186369419098,0.541344165802002,0.7382462620735168,-0.06535608321428299,0.506246030330658,0.6945851445198059,-0.0657712072134018,0.4773353040218353,0.6553056240081787,-0.06498070061206818,Thank You
0.04857994616031647,0.8043280839920044,3.1976381364984263e-07,0.057592496275901794,0.6897543668746948,0.011298229917883873,0.10248621553182602,0.5915486216545105,0.013268589042127132,0.14709967374801636,0.5227298140525818,0.012490951456129551,0.17341598868370056,0.4635621905326843,0.01068181823939085,0.17945845425128937,0.5825481414794922,-0.0036831272300332785,0.26873961091041565,0.5221298933029175,-0.014646898955106735,0.3195536136627197,0.4969367980957031,-0.019464600831270218,0.36002811789512634,0.4796988368034363,-0.02123974822461605,0.20691779255867004,0.6348578333854675,-0.018117297440767288,0.30502697825431824,0.5645526647567749,-0.025650041177868843,0.36269646883010864,0.5285651683807373,-0.030040016397833824,0.4067542552947998,0.5010796785354614,-0.032739803194999695,0.22397340834140778,0.6957575082778931,-0.03153805807232857,0.31240564584732056,0.627686083316803,-0.03878818824887276,0.3662985861301422,0.5903921127319336,-0.04401814565062523,0.407484769821167,0.5580313205718994,-0.04794161021709442,0.23204627633094788,0.7605506181716919,-0.04354000836610794,0.3018038272857666,0.7079962491989136,-0.04970850422978401,0.3429824113845825,0.6776570081710815,-0.0499831885099411,0.37848782539367676,0.6500283479690552,-0.0492745079100132,0.7810176014900208,0.8927911520004272,4.985760710951581e-07,0.7934072017669678,0.7683961391448975,-0.0063283126801252365,0.7778323292732239,0.6584122180938721,-0.019930003210902214,0.7541744112968445,0.5612433552742004,-0.03246728703379631,0.743265688419342,0.48589450120925903,-0.04608076065778732,0.6831334233283997,0.647935152053833,-0.034611064940690994,0.5896522402763367,0.5665754079818726,-0.05082271993160248,0.5369665026664734,0.5265166759490967,-0.05869121849536896,0.49480360746383667,0.49595779180526733,-0.06336454302072525,0.6468761563301086,0.6965423226356506,-0.04237434267997742,0.5481227040290833,0.5962058901786804,-0.05893717706203461,0.4908459186553955,0.5403651595115662,-0.06769637018442154,0.4497150778770447,0.49854689836502075,-0.07335752248764038,0.6195632815361023,0.7531059980392456,-0.048407793045043945,0.5306159257888794,0.6570645570755005,-0.05984623730182648,0.48049578070640564,0.6008402109146118,-0.06519275158643723,0.44590282440185547,0.555815577507019,-0.06930592656135559,0.5996962189674377,0.812488317489624,-0.05394759774208069,0.5343673825263977,0.7344658970832825,-0.06299649178981781,0.5004380941390991,0.6901636123657227,-0.06292964518070221,0.4741625189781189,0.649915337562561,-0.06144347041845322,Thank You
