0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
1.009903907775879,0.3358776867389679,-3.786031754771102e-07,0.9270406365394592,0.3224671185016632,0.008625639602541924,0.824847936630249,0.34710943698883057,-0.014556167647242546,0.7537286877632141,0.43749773502349854,-0.0444067008793354,0.7011690139770508,0.5122697353363037,-0.07699421793222427,0.7659459710121155,0.20215952396392822,-0.03973696753382683,0.6294130086898804,0.22351494431495667,-0.0815005823969841,0.5511714816093445,0.2568355202674866,-0.10529478639364243,0.49396440386772156,0.286792129278183,-0.1216706708073616,0.7950918674468994,0.21868835389614105,-0.07144217193126678,0.6639877557754517,0.34698957204818726,-0.12512193620204926,0.6633278727531433,0.4413771629333496,-0.13918407261371613,0.680512547492981,0.49109119176864624,-0.14237700402736664,0.8328074216842651,0.26740583777427673,-0.10119787603616714,0.7457919120788574,0.4307568669319153,-0.14381323754787445,0.7935555577278137,0.4463638663291931,-0.13041415810585022,0.8254091143608093,0.40917307138442993,-0.11584313958883286,0.8723387718200684,0.32770484685897827,-0.1299973726272583,0.8058066368103027,0.4564834237098694,-0.1593639999628067,0.8464599847793579,0.46280598640441895,-0.14492619037628174,0.8758530616760254,0.42159515619277954,-0.12924052774906158,Q
1.0267153978347778,0.33883121609687805,-4.980001335752604e-07,0.9339602589607239,0.3247039020061493,0.010822187177836895,0.8283512592315674,0.3471684753894806,-0.014410221949219704,0.753568708896637,0.43880289793014526,-0.046312134712934494,0.6960222721099854,0.5236473679542542,-0.08104339987039566,0.7648318409919739,0.2007281482219696,-0.042971134185791016,0.622364342212677,0.23325583338737488,-0.08734799921512604,0.5442451238632202,0.27418240904808044,-0.11309929192066193,0.4872337579727173,0.30552154779434204,-0.13033999502658844,0.7998276948928833,0.2150815725326538,-0.07495561987161636,0.6616242527961731,0.3466440439224243,-0.1274465173482895,0.662705659866333,0.44791799783706665,-0.1389293372631073,0.6799968481063843,0.4958125054836273,-0.14149460196495056,0.8409296274185181,0.2612736225128174,-0.10472893714904785,0.7484475374221802,0.42439454793930054,-0.14560240507125854,0.7939339280128479,0.4459976255893707,-0.1285228729248047,0.8257753252983093,0.4109881520271301,-0.11258262395858765,0.8810473680496216,0.32048946619033813,-0.13328492641448975,0.8083208203315735,0.4495963454246521,-0.1592250019311905,0.8479577898979187,0.4582475423812866,-0.1407911330461502,0.8798648118972778,0.41867345571517944,-0.12308812141418457,Q
0.9774695634841919,0.22929595410823822,-4.764060292927752e-07,0.8627570867538452,0.24469724297523499,0.018224099650979042,0.7712124586105347,0.3253812789916992,-0.0006123806815594435,0.7150119543075562,0.4518451690673828,-0.028812173753976822,0.6944980025291443,0.5614452362060547,-0.0595388226211071,0.6629252433776855,0.23494066298007965,-0.006608939729630947,0.553435206413269,0.3278197646141052,-0.033997319638729095,0.4947569966316223,0.39350220561027527,-0.05612212046980858,0.44830742478370667,0.4419316351413727,-0.07388042658567429,0.688237190246582,0.24672424793243408,-0.03605569899082184,0.6403279304504395,0.443390429019928,-0.06948618590831757,0.6887998580932617,0.4914364218711853,-0.07731150835752487,0.7243894934654236,0.4823732078075409,-0.08221187442541122,0.7321427464485168,0.28071334958076477,-0.06441209465265274,0.7131716012954712,0.46619927883148193,-0.07999156415462494,0.7662220001220703,0.45830464363098145,-0.06816217303276062,0.791422426700592,0.40937376022338867,-0.0641922652721405,0.781833291053772,0.32024359703063965,-0.09303225576877594,0.7712742686271667,0.4599122405052185,-0.09758737683296204,0.8109827637672424,0.4560779929161072,-0.08463598787784576,0.8287521004676819,0.41143035888671875,-0.07672736793756485,Q
0.9306949973106384,0.19009922444820404,-4.4037565771759546e-07,0.8199412822723389,0.20396925508975983,0.011872436851263046,0.7295535206794739,0.3026958107948303,-0.001453072065487504,0.6943271160125732,0.4380114674568176,-0.022981075569987297,0.6942922472953796,0.5424976348876953,-0.04662620276212692,0.6214495301246643,0.25507843494415283,-0.001627048826776445,0.5432383418083191,0.3729654848575592,-0.026749497279524803,0.4943939447402954,0.4409923553466797,-0.0450044721364975,0.4526316225528717,0.4894202649593353,-0.06033841893076897,0.6512027978897095,0.2694399952888489,-0.025762639939785004,0.6259860396385193,0.46868959069252014,-0.061379797756671906,0.6713714599609375,0.5105054378509521,-0.0695091038942337,0.6983742117881775,0.5061641931533813,-0.07204817980527878,0.6967939734458923,0.2976314127445221,-0.04959854483604431,0.703749418258667,0.4721302390098572,-0.07188083976507187,0.7434897422790527,0.45112815499305725,-0.0629248097538948,0.7512925267219543,0.40338534116744995,-0.05696940794587135,0.7474219799041748,0.32944610714912415,-0.07392217218875885,0.7577230334281921,0.44669556617736816,-0.08332634717226028,0.7911297678947449,0.4252726435661316,-0.07341183722019196,0.7981061935424805,0.3807685375213623,-0.06583613902330399,Q
0.9181941151618958,0.1881667971611023,-4.691680715041002e-07,0.8194082975387573,0.20067289471626282,0.008205686695873737,0.731119692325592,0.30123600363731384,-0.004873071797192097,0.6965659856796265,0.43631911277770996,-0.024976566433906555,0.694261372089386,0.5387803316116333,-0.04673483967781067,0.6259437203407288,0.2569846212863922,-0.007693727035075426,0.5394213795661926,0.3680112957954407,-0.031815189868211746,0.48913317918777466,0.43583133816719055,-0.04474642872810364,0.44584324955940247,0.49119096994400024,-0.0556492917239666,0.649131178855896,0.2688242793083191,-0.029434995725750923,0.6203435659408569,0.4625404477119446,-0.06931279599666595,0.6649653911590576,0.5188018679618835,-0.07634783536195755,0.6961666345596313,0.5351394414901733,-0.07452752441167831,0.6910074353218079,0.2953486144542694,-0.05035724118351936,0.7055465579032898,0.4613656997680664,-0.07832993566989899,0.7486406564712524,0.4385194778442383,-0.06980110704898834,0.7605267763137817,0.39677536487579346,-0.06021244823932648,0.740720808506012,0.3278682827949524,-0.07140455394983292,0.7616936564445496,0.4411263167858124,-0.08592443913221359,0.7948509454727173,0.41549545526504517,-0.07862208783626556,0.8022558093070984,0.37307170033454895,-0.07029782980680466,Q
0.8558682203292847,0.1387845128774643,-4.833605089515913e-07,0.7800688743591309,0.20444272458553314,0.0069857570342719555,0.7194051742553711,0.3097180724143982,-0.008954067714512348,0.698457658290863,0.4318541884422302,-0.03272627666592598,0.6965115070343018,0.5267732739448547,-0.05730162188410759,0.586582362651825,0.2490270435810089,0.004143298137933016,0.5198395848274231,0.37067604064941406,-0.018136905506253242,0.4810348153114319,0.4411398768424988,-0.03338267281651497,0.44748371839523315,0.49436068534851074,-0.045965809375047684,0.602320671081543,0.2458854615688324,-0.017926910892128944,0.5915252566337585,0.4342023730278015,-0.054358288645744324,0.6399799585342407,0.4803773760795593,-0.06540779769420624,0.6708852052688599,0.4898897409439087,-0.06700051575899124,0.6389744281768799,0.2590975761413574,-0.04036957770586014,0.676578938961029,0.4279061555862427,-0.06377250701189041,0.7189190983772278,0.403279185295105,-0.058125242590904236,0.7252368330955505,0.362506628036499,-0.051566410809755325,0.6860944628715515,0.2829006612300873,-0.06355493515729904,0.720436155796051,0.40509888529777527,-0.07239434123039246,0.7524532079696655,0.3850206136703491,-0.06442049145698547,0.7553427219390869,0.3477686047554016,-0.05689765512943268,Q
0.8387855291366577,0.11200661957263947,-5.796196091978345e-07,0.7757498621940613,0.19409550726413727,0.010993880219757557,0.7194787263870239,0.2998983561992645,-0.002586510730907321,0.7014780640602112,0.41485220193862915,-0.02318611741065979,0.6900916695594788,0.5046992897987366,-0.043223507702350616,0.5753076672554016,0.23231127858161926,0.0009735969360917807,0.5118728280067444,0.35974180698394775,-0.02435167320072651,0.47469061613082886,0.4308481216430664,-0.04014630615711212,0.44094544649124146,0.483999639749527,-0.052963558584451675,0.5888750553131104,0.22649377584457397,-0.022951379418373108,0.5787535309791565,0.42513859272003174,-0.0623350664973259,0.6341407895088196,0.4658469557762146,-0.07112734764814377,0.6681902408599854,0.4678919315338135,-0.0705312043428421,0.623268187046051,0.23856577277183533,-0.0469171516597271,0.6658725142478943,0.40699195861816406,-0.0732722133398056,0.7103369832038879,0.3799588680267334,-0.06420081108808517,0.714004635810852,0.33835598826408386,-0.05496841296553612,0.669613242149353,0.26440879702568054,-0.07127044349908829,0.7117116451263428,0.38830170035362244,-0.08527302742004395,0.7465186715126038,0.36398929357528687,-0.07798993587493896,0.7457319498062134,0.3241596221923828,-0.07010887563228607,Q
0.8367149829864502,0.11694271862506866,-5.379426397666975e-07,0.7767245769500732,0.19742286205291748,0.006520385853946209,0.7209028005599976,0.3014101982116699,-0.008850550279021263,0.7024706602096558,0.4168930947780609,-0.03080214373767376,0.692042350769043,0.5058069229125977,-0.05230201408267021,0.5771462917327881,0.23142462968826294,-0.002993951551616192,0.5090975761413574,0.35357171297073364,-0.02915610373020172,0.4702511727809906,0.42616891860961914,-0.04484354704618454,0.4361809492111206,0.48172372579574585,-0.058000143617391586,0.589356005191803,0.22496311366558075,-0.026101676747202873,0.5773309469223022,0.42653006315231323,-0.06676182895898819,0.6333737373352051,0.46933645009994507,-0.07491175085306168,0.6700785756111145,0.4704652428627014,-0.07397697120904922,0.6230847239494324,0.23570653796195984,-0.049715880304574966,0.6651487946510315,0.40687668323516846,-0.0789543017745018,0.7122044563293457,0.38567298650741577,-0.06864478439092636,0.7199617624282837,0.3475043475627899,-0.058158665895462036,0.6698942184448242,0.2591802775859833,-0.07422120124101639,0.7138200402259827,0.384086549282074,-0.09228097647428513,0.7491466999053955,0.36175280809402466,-0.08597053587436676,0.7501277327537537,0.3226499557495117,-0.07831048965454102,Q
0.8115125298500061,0.11764062941074371,-4.6534231046280183e-07,0.7595877647399902,0.2322874367237091,0.011536483652889729,0.7147189378738403,0.33029258251190186,-0.004315322730690241,0.6981687545776367,0.43598148226737976,-0.028891928493976593,0.6859272718429565,0.5252833962440491,-0.053596727550029755,0.5581709146499634,0.25346535444259644,0.003422368550673127,0.4941871464252472,0.3748975396156311,-0.019603118300437927,0.45778098702430725,0.4448584318161011,-0.035122424364089966,0.4278489351272583,0.49867314100265503,-0.04783225804567337,0.5684913396835327,0.24249529838562012,-0.02121448516845703,0.5644768476486206,0.4425947070121765,-0.05467855557799339,0.6196315288543701,0.48276859521865845,-0.06273829191923141,0.6532214283943176,0.484474241733551,-0.06403134763240814,0.6025270819664001,0.24773025512695312,-0.04589356109499931,0.642841637134552,0.4204990863800049,-0.06877990812063217,0.6878671646118164,0.40340232849121094,-0.058770984411239624,0.6995463371276855,0.36945340037345886,-0.0503665991127491,0.6512186527252197,0.2669339179992676,-0.07129789143800735,0.69106125831604,0.39457622170448303,-0.0836574137210846,0.7239612340927124,0.39454877376556396,-0.07602978497743607,0.7307944297790527,0.37460654973983765,-0.06852187216281891,Q
0.7995885610580444,0.12572045624256134,-4.4247158825783117e-07,0.751614511013031,0.24864794313907623,0.013049367815256119,0.7083169221878052,0.34923234581947327,-0.003902170341461897,0.6900511980056763,0.45674487948417664,-0.030063623562455177,0.6802444458007812,0.5387893319129944,-0.05620267987251282,0.5460927486419678,0.27587538957595825,0.008669712580740452,0.4904388189315796,0.40032559633255005,-0.01257790345698595,0.4562682509422302,0.4717934727668762,-0.026432907208800316,0.42614829540252686,0.5257233381271362,-0.038598205894231796,0.5557679533958435,0.26279717683792114,-0.017977330833673477,0.5553545951843262,0.4656273424625397,-0.050882305949926376,0.6145007014274597,0.5006636381149292,-0.05572178214788437,0.6479535102844238,0.4976513683795929,-0.05374467745423317,0.5885984897613525,0.2670360505580902,-0.04497198760509491,0.6372656226158142,0.4415462017059326,-0.06674987077713013,0.682698667049408,0.41756510734558105,-0.053450070321559906,0.68893963098526,0.37744128704071045,-0.04292253777384758,0.6362870335578918,0.28752267360687256,-0.07288573682308197,0.6856947541236877,0.414664089679718,-0.08472292125225067,0.7207673788070679,0.393775075674057,-0.07512153685092926,0.7222858667373657,0.3549357056617737,-0.06616074591875076,Q
