L1_x0,L1_y0,L1_z0,L1_x1,L1_y1,L1_z1,L1_x2,L1_y2,L1_z2,L1_x3,L1_y3,L1_z3,L1_x4,L1_y4,L1_z4,L1_x5,L1_y5,L1_z5,L1_x6,L1_y6,L1_z6,L1_x7,L1_y7,L1_z7,L1_x8,L1_y8,L1_z8,L1_x9,L1_y9,L1_z9,L1_x10,L1_y10,L1_z10,L1_x11,L1_y11,L1_z11,L1_x12,L1_y12,L1_z12,L1_x13,L1_y13,L1_z13,L1_x14,L1_y14,L1_z14,L1_x15,L1_y15,L1_z15,L1_x16,L1_y16,L1_z16,L1_x17,L1_y17,L1_z17,L1_x18,L1_y18,L1_z18,L1_x19,L1_y19,L1_z19,L1_x20,L1_y20,L1_z20,L2_x0,L2_y0,L2_z0,L2_x1,L2_y1,L2_z1,L2_x2,L2_y2,L2_z2,L2_x3,L2_y3,L2_z3,L2_x4,L2_y4,L2_z4,L2_x5,L2_y5,L2_z5,L2_x6,L2_y6,L2_z6,L2_x7,L2_y7,L2_z7,L2_x8,L2_y8,L2_z8,L2_x9,L2_y9,L2_z9,L2_x10,L2_y10,L2_z10,L2_x11,L2_y11,L2_z11,L2_x12,L2_y12,L2_z12,L2_x13,L2_y13,L2_z13,L2_x14,L2_y14,L2_z14,L2_x15,L2_y15,L2_z15,L2_x16,L2_y16,L2_z16,L2_x17,L2_y17,L2_z17,L2_x18,L2_y18,L2_z18,L2_x19,L2_y19,L2_z19,L2_x20,L2_y20,L2_z20,label
0.8258065581321716,0.4381474256515503,-1.9286697749976161e-07,0.7824351191520691,0.4058573544025421,-0.0097727365791797,0.748291015625,0.3644208908081054,-0.0219696685671806,0.7203521132469177,0.3370892107486725,-0.0335822701454162,0.6902725696563721,0.3202747106552124,-0.0454561710357666,0.8054283261299133,0.2852843105792999,-0.0261310171335935,0.7492457628250122,0.2639853358268738,-0.0465275049209594,0.7146483659744263,0.2469060271978378,-0.0631653890013694,0.688154935836792,0.2326894998550415,-0.0755128562450409,0.8209311962127686,0.2963390648365021,-0.0319986902177333,0.7668834328651428,0.2873135507106781,-0.0525142662227153,0.7548811435699463,0.2966245114803314,-0.0619102269411087,0.7545787692070007,0.3026970028877258,-0.0685489773750305,0.8294556140899658,0.3218154609203338,-0.0383991450071334,0.7808614373207092,0.3145323693752289,-0.0564900301396846,0.7712451219558716,0.323569655418396,-0.0551040135324001,0.7726266980171204,0.3303734064102173,-0.0531484074890613,0.8311174511909485,0.355852872133255,-0.0456784218549728,0.7935497760772705,0.3502783179283142,-0.0618551559746265,0.7817111015319824,0.3516757190227508,-0.0621035620570182,0.7803139090538025,0.3511137962341308,-0.0603331476449966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,black
0.8304154276847839,0.4457094073295593,-2.407296619821864e-07,0.7841529250144958,0.4100924134254455,-0.0057329800911247,0.7486552596092224,0.366075336933136,-0.0165946446359157,0.7222388982772827,0.3373355865478515,-0.0279684402048587,0.6955320239067078,0.3206903636455536,-0.0401137359440326,0.8036990165710449,0.2822130620479584,-0.0212208814918994,0.7425521016120911,0.2628885507583618,-0.0440505780279636,0.7068029642105103,0.2462116330862045,-0.0638698488473892,0.6805013418197632,0.2312796115875244,-0.0777293294668197,0.8216674327850342,0.2931842803955078,-0.0294426064938306,0.7605881690979004,0.2869331836700439,-0.0480069890618324,0.7406424283981323,0.2806603014469147,-0.0578904561698436,0.7313930988311768,0.2703166007995605,-0.0654480457305908,0.8313233852386475,0.3195004165172577,-0.0386586636304855,0.7770697474479675,0.3155371248722076,-0.054591279476881,0.7629997730255127,0.31268310546875,-0.0536972805857658,0.7596476078033447,0.3062423765659332,-0.0526411496102809,0.8329453468322754,0.3551083207130432,-0.0489714555442333,0.7918562293052673,0.3545649349689483,-0.064515434205532,0.7774026393890381,0.3501232862472534,-0.0653987303376197,0.7726377844810486,0.341989666223526,-0.0638516098260879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,black
0.7824831008911133,0.3803032040596008,-4.315496937579155e-07,0.7258197069168091,0.3463680148124695,0.0045814751647412,0.6885467767715454,0.3053883612155914,-0.0039475024677813,0.6583812832832336,0.284574806690216,-0.0154988570138812,0.6272715330123901,0.2715954184532165,-0.0277838725596666,0.7370370626449585,0.2020407319068908,-0.0084537714719772,0.6701500415802002,0.1902665942907333,-0.0280951168388128,0.6303379535675049,0.1845126897096634,-0.0460206381976604,0.6001790165901184,0.1806600242853164,-0.0593469962477684,0.7518056631088257,0.2091360688209533,-0.0210947319865226,0.668908417224884,0.2198492288589477,-0.037058051675558,0.6727700233459473,0.2583367824554443,-0.0408621579408645,0.6927298903465271,0.2726605236530304,-0.0449480339884758,0.7560443878173828,0.2337374836206436,-0.0343548581004142,0.6770892143249512,0.2432847470045089,-0.0479789339005947,0.681462287902832,0.2787050008773803,-0.0392288230359554,0.7002543807029724,0.2924333810806274,-0.0341484546661376,0.7523903250694275,0.2682415843009949,-0.0481472760438919,0.6937426328659058,0.2637846767902374,-0.0596282631158828,0.6868894696235657,0.2914532423019409,-0.0534197464585304,0.6934518814086914,0.3108624219894409,-0.048337671905756,0.8012790083885193,0.4049611985683441,-1.61128824061052e-07,0.7358348965644836,0.3623694777488708,0.0094990134239196,0.7009580731391907,0.3121583461761474,0.0062927468679845,0.6698261499404907,0.2871321737766266,-0.0006338000530377,0.6378173232078552,0.2730051875114441,-0.0097923995926976,0.740218460559845,0.2243899703025818,0.0115991700440645,0.6815354824066162,0.2182395905256271,0.0053480877541005,0.6466591358184814,0.2114284336566925,-0.0087349247187376,0.6229650974273682,0.2019206583499908,-0.0215261001139879,0.7518730163574219,0.2259912937879562,0.0007367766229435,0.68036288022995,0.2280804514884948,-0.0002974980161525,0.6789699196815491,0.2572115361690521,-0.004755463451147,0.6899836659431458,0.2733284533023834,-0.0108810495585203,0.7575408220291138,0.2454369664192199,-0.0099388277158141,0.6854623556137085,0.2469164729118347,-0.0072677610442042,0.6826011538505554,0.2759894430637359,-0.0006258456851355,0.6945562958717346,0.2911011576652527,0.0001375795545754,0.7581571340560913,0.274682879447937,-0.0211571361869573,0.7006680369377136,0.2709347605705261,-0.0195471979677677,0.6934453845024109,0.2899695038795471,-0.0121195362880826,0.699910044670105,0.3053873181343078,-0.0079648429527878,black
0.7539839148521423,0.3819217979907989,-2.50658388267766e-07,0.6889864206314087,0.3395110964775085,0.0052351430058479,0.6491438746452332,0.3016558587551117,-0.0021593847777694,0.6164476871490479,0.2825625240802765,-0.0122332200407981,0.5830502510070801,0.2682168483734131,-0.0219527669250965,0.692958652973175,0.1862463951110839,0.0021850350312888,0.6257739067077637,0.1892850697040558,-0.0148898633196949,0.5837554335594177,0.1862321645021438,-0.0345594882965087,0.5512630939483643,0.1781198233366012,-0.0503186136484146,0.7037856578826904,0.1972220987081527,-0.0101926103234291,0.6214917898178101,0.2220983803272247,-0.0260627027601003,0.6336039900779724,0.2660695016384125,-0.0338121354579925,0.657575249671936,0.2808891236782074,-0.0394336283206939,0.7061980366706848,0.2205439954996109,-0.0231564454734325,0.6274675130844116,0.2488532364368438,-0.0344389677047729,0.6414945125579834,0.2875406444072723,-0.0270739048719406,0.6662328839302063,0.2979505956172943,-0.0222952160984277,0.7039884924888611,0.2539675831794739,-0.0368277467787265,0.6421487331390381,0.2705945670604706,-0.0461281910538673,0.6475423574447632,0.3024696707725525,-0.0390516780316829,0.6649333238601685,0.3159029483795166,-0.0323371738195419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,black
0.7449456453323364,0.3711427450180053,-3.838344184714515e-07,0.6775882840156555,0.3361797928810119,0.0062015336006879,0.636963963508606,0.2991002798080444,-0.0020566273014992,0.6021464467048645,0.2806538045406341,-0.0142871597781777,0.5667651891708374,0.271718680858612,-0.0264989547431468,0.6835346221923828,0.186103880405426,-0.0005800779908895,0.6162992119789124,0.1796702742576599,-0.0187999829649925,0.5753610134124756,0.1755063235759735,-0.035244595259428,0.5432491302490234,0.1698608994483947,-0.0479417443275451,0.6936225891113281,0.1918032169342041,-0.0145285567268729,0.6098272204399109,0.2309210300445556,-0.0339339971542358,0.6219650506973267,0.2757540643215179,-0.0387860611081123,0.645525336265564,0.2884528338909149,-0.0420161038637161,0.6957107782363892,0.2154029905796051,-0.029298759996891,0.616705596446991,0.2548366785049438,-0.0446973107755184,0.6300604343414307,0.294167160987854,-0.0357301272451877,0.6525660157203674,0.3048091530799866,-0.0295914895832538,0.692026674747467,0.2503935098648071,-0.0447925329208374,0.6323391199111938,0.2755328416824341,-0.0569849498569965,0.6360820531845093,0.3074686825275421,-0.0514329820871353,0.6507664322853088,0.3212863802909851,-0.0460812486708164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,black
0.7340752482414246,0.3784975707530975,-4.244766103056463e-07,0.6680538058280945,0.3511751890182495,0.0041424902155995,0.6270486116409302,0.3159410357475281,-0.0044150534085929,0.5931168794631958,0.2954780459403991,-0.0163347925990819,0.5602773427963257,0.2832282185554504,-0.0280721858143806,0.6668312549591064,0.1931416690349578,-0.003037629649043,0.5998793244361877,0.1856041848659515,-0.0227424874901771,0.5602395534515381,0.180815577507019,-0.0398959703743457,0.5289707183837891,0.1747117787599563,-0.0525568127632141,0.6771137714385986,0.1999068707227707,-0.0157017614692449,0.5943400263786316,0.243815928697586,-0.0366561971604824,0.6068177223205566,0.2890883684158325,-0.0422533713281154,0.6298906207084656,0.3009905815124511,-0.0455120801925659,0.679976761341095,0.2245995253324508,-0.0291908849030733,0.6009156107902527,0.2726019322872162,-0.0458845868706703,0.6158010959625244,0.3137321472167969,-0.0379648134112358,0.6385013461112976,0.3225577473640442,-0.0320472568273544,0.6768024563789368,0.2613393664360046,-0.0434128567576408,0.6141869425773621,0.2940336167812347,-0.056645318865776,0.6231299042701721,0.325864315032959,-0.0519094690680503,0.6428795456886292,0.3337318897247314,-0.0465069115161895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,black
0.7321598529815674,0.382351815700531,-4.0757441865935117e-07,0.6656554341316223,0.3486121296882629,0.003557325573638,0.625133752822876,0.3153218030929565,-0.0073188240639865,0.5911051034927368,0.294277936220169,-0.0216817297041416,0.5577687621116638,0.282528668642044,-0.035834927111864,0.6674146056175232,0.19416044652462,-0.0045208777301013,0.5995610952377319,0.1875216662883758,-0.0253361202776432,0.5593110918998718,0.1814202070236206,-0.0431074500083923,0.5271073579788208,0.1743429899215698,-0.0561971589922905,0.6773293018341064,0.202053815126419,-0.017733983695507,0.5950614809989929,0.2443053126335144,-0.0402414835989475,0.6073366403579712,0.2893503606319427,-0.0460390970110893,0.628972589969635,0.3027104437351227,-0.0488985925912857,0.6789592504501343,0.2263647317886352,-0.0317874439060688,0.6009794473648071,0.2740137875080108,-0.0504188984632492,0.6161720752716064,0.3145797252655029,-0.0414992682635784,0.6387758851051331,0.323514461517334,-0.0340366251766681,0.6748517751693726,0.262745052576065,-0.0465213730931282,0.6133039593696594,0.2948043644428253,-0.0601312257349491,0.62298583984375,0.3268806934356689,-0.0535250902175903,0.6421783566474915,0.3352166414260864,-0.0463848002254962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,black
0.731639564037323,0.384573757648468,-4.252669327797776e-07,0.6634488105773926,0.352972000837326,0.0042358678765594,0.6215583086013794,0.3201528191566467,-0.006058245897293,0.5863837599754333,0.2999587655067444,-0.0199556127190589,0.5534263849258423,0.2872839272022247,-0.0334852002561092,0.6642131805419922,0.1986472010612487,-0.0033997017890214,0.5941638946533203,0.1897058188915252,-0.0245140921324491,0.5524812936782837,0.185031920671463,-0.0427780523896217,0.5192824602127075,0.1804205775260925,-0.0560983978211879,0.6728587746620178,0.2069766521453857,-0.0167042631655931,0.588861882686615,0.2531555891036987,-0.0395718961954116,0.6038949489593506,0.2994948029518127,-0.0451431199908256,0.628009557723999,0.3118767440319061,-0.047987014055252,0.6730744242668152,0.231122151017189,-0.0310150012373924,0.5947779417037964,0.28135547041893,-0.0493707582354545,0.6121509671211243,0.3226508200168609,-0.0398127511143684,0.6358581781387329,0.3306563794612884,-0.0323952138423919,0.6684597730636597,0.267000138759613,-0.046099878847599,0.6083842515945435,0.2999922335147857,-0.0599324218928813,0.6194784045219421,0.3339838981628418,-0.0533806979656219,0.639467716217041,0.3422838151454925,-0.0464502051472663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,black
0.7335727214813232,0.3872696757316589,-4.269038242910028e-07,0.6663861274719238,0.354574978351593,0.0036093154922127,0.6238384246826172,0.3233418464660644,-0.0080407243221998,0.5880456566810608,0.3016884326934814,-0.0229906700551509,0.558193564414978,0.2870602011680603,-0.0374108739197254,0.6658342480659485,0.1961883008480072,-0.0055682156234979,0.5947434306144714,0.1914214789867401,-0.0275639332830905,0.5528780221939087,0.1857786178588867,-0.046589445322752,0.5192649960517883,0.1791877150535583,-0.060674600303173,0.6749671697616577,0.2062681019306183,-0.0188577529042959,0.589373767375946,0.2505716383457184,-0.0426488183438777,0.6036168336868286,0.297089010477066,-0.0486320778727531,0.6265305280685425,0.3096362352371216,-0.0514766424894332,0.6755714416503906,0.2309683263301849,-0.032929990440607,0.595307469367981,0.2810326218605041,-0.0515612550079822,0.612516462802887,0.3230258822441101,-0.0415778048336505,0.6361646056175232,0.3301111161708832,-0.0335845276713371,0.6708758473396301,0.267351359128952,-0.047744981944561,0.6083784103393555,0.3025673329830169,-0.0609651245176792,0.6210852861404419,0.3347594439983368,-0.0536480285227298,0.6422339677810669,0.3387980163097381,-0.0461242049932479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,black
0.7383643984794617,0.3909559845924377,-4.439207543782686e-07,0.6714394688606262,0.3576860427856445,0.0049696266651153,0.6283643841743469,0.3255806565284729,-0.0060050594620406,0.5919628739356995,0.3050133883953094,-0.0204809568822383,0.560958743095398,0.2887552678585052,-0.0344372615218162,0.6696292161941528,0.1976357996463775,-0.0043090539984405,0.5976002812385559,0.1935158371925354,-0.0257623866200447,0.5561400651931763,0.189373642206192,-0.0449107848107814,0.5227774381637573,0.1842321157455444,-0.0591138042509555,0.6780223846435547,0.2080816328525543,-0.0179976392537355,0.5932512283325195,0.2524327039718628,-0.0408114045858383,0.60865318775177,0.2984028160572052,-0.0471418499946594,0.6318243741989136,0.3112459778785705,-0.0506127700209617,0.6781551241874695,0.2332628518342971,-0.0322687439620494,0.5981398820877075,0.283656507730484,-0.0498768724501132,0.6163929104804993,0.3258452415466308,-0.0401602834463119,0.640108585357666,0.3330793082714081,-0.03279634937644,0.6730852127075195,0.2704861760139465,-0.0471555776894092,0.6100162267684937,0.3054231405258178,-0.0597817488014698,0.6231978535652161,0.3377335667610168,-0.0523752607405185,0.6445251107215881,0.3417434692382812,-0.0450262241065502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,black
